,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
227,Place Desjardins,45.507113700000005,-73.56362179999998,Fiorellino,45.503045129697306,-73.56383002459707,Italian Restaurant
228,Place Desjardins,45.507113700000005,-73.56362179999998,Gazette Restaurant,45.50336572615441,-73.56025789714374,Restaurant
229,Place Desjardins,45.507113700000005,-73.56362179999998,Restaurant VIP,45.50798620262459,-73.56070367179413,Chinese Restaurant
230,Place Desjardins,45.507113700000005,-73.56362179999998,La Maison V.I.P,45.507995173656816,-73.56061859694914,Chinese Restaurant
231,Place Desjardins,45.507113700000005,-73.56362179999998,Restaurant CHEZ MAXIM ORIENTAL,45.50822179191288,-73.56025659935513,Asian Restaurant
232,Place Desjardins,45.507113700000005,-73.56362179999998,Osco!,45.50310942086871,-73.56078234359063,French Restaurant
233,Place Desjardins,45.507113700000005,-73.56362179999998,Pho Saigon Viet-Nam,45.50808155487896,-73.55998350664703,Vietnamese Restaurant
234,Place Desjardins,45.507113700000005,-73.56362179999998,Pho Vietnam,45.5074785131844,-73.55882585048676,Vietnamese Restaurant
235,Place Desjardins,45.507113700000005,-73.56362179999998,Dagu Rice Noodles,45.507362,-73.56046,Chinese Restaurant
236,Place Desjardins,45.507113700000005,-73.56362179999998,Cuisine Cantonaise et Szechuannaise,45.50712795438302,-73.5607385117413,Chinese Restaurant
237,Place Desjardins,45.507113700000005,-73.56362179999998,Subway,45.505551693869336,-73.55966760541594,Sandwich Place
238,Place Desjardins,45.507113700000005,-73.56362179999998,Pho X.O.,45.507755526018926,-73.559385060715,Vietnamese Restaurant
239,Place Desjardins,45.507113700000005,-73.56362179999998,Noobox,45.505956489884134,-73.56023938497067,Vegetarian / Vegan Restaurant
240,Place Desjardins,45.507113700000005,-73.56362179999998,Burger King,45.50572,-73.55946,Fast Food Restaurant
241,Place Desjardins,45.507113700000005,-73.56362179999998,Kalbi,45.50803418241764,-73.55970301147966,Korean Restaurant
242,Place Desjardins,45.507113700000005,-73.56362179999998,Restaurant Imperial,45.5076946655796,-73.55898248576887,Chinese Restaurant
243,Place Desjardins,45.507113700000005,-73.56362179999998,Café du Parquet,45.50284366780622,-73.56181923918022,Café
244,Place Desjardins,45.507113700000005,-73.56362179999998,Noobox,45.50384083543344,-73.5613880942743,Asian Restaurant
245,Place Desjardins,45.507113700000005,-73.56362179999998,Kuu Bistro,45.50390199522495,-73.56808762807538,Japanese Restaurant
246,Place Desjardins,45.507113700000005,-73.56362179999998,3 Amigos,45.50359484582746,-73.56055319309235,Mexican Restaurant
247,Dollard-des-OrmeauxEast,45.4895636,-73.8205567,Danny's Bakeshop,45.49121192342082,-73.82171903494334,Bakery
248,Dollard-des-OrmeauxEast,45.4895636,-73.8205567,Alpenhouse,45.486539,-73.820427,Swiss Restaurant
249,AhuntsicCentral,45.5552352,-73.6682027,A&W Canada,45.554871,-73.668923,Fast Food Restaurant
250,AhuntsicCentral,45.5552352,-73.6682027,Pizza Pizza,45.55456196755171,-73.66845808666282,Pizza Place
251,AhuntsicCentral,45.5552352,-73.6682027,Brasserie au Coin du Métro Henri Bourassa Ltée,45.55540638537443,-73.66837131762624,Deli / Bodega
252,AhuntsicCentral,45.5552352,-73.6682027,Les Bridés,45.55404448824558,-73.66449305715909,Asian Restaurant
253,AhuntsicCentral,45.5552352,-73.6682027,Rôtisserie St-Hubert,45.554341394746984,-73.66531092199416,Restaurant
254,AhuntsicCentral,45.5552352,-73.6682027,Mikes,45.55402863582829,-73.66470501819471,Italian Restaurant
255,Includes Île Notre-Dame & Île Sainte-Hélène,45.518987599999996,-73.5341937,Pizza Pizza Fort Edmonton,45.522722,-73.535271,Pizza Place
256,Includes Île Notre-Dame & Île Sainte-Hélène,45.518987599999996,-73.5341937,McDonald's,45.52327090307432,-73.53384691587803,Fast Food Restaurant
257,Includes Île Notre-Dame & Île Sainte-Hélène,45.518987599999996,-73.5341937,Amir,45.522833,-73.535089,Middle Eastern Restaurant
258,Includes Île Notre-Dame & Île Sainte-Hélène,45.518987599999996,-73.5341937,Subway (La Ronde),45.523229871188114,-73.53546824685971,Sandwich Place
259,Saint-Vincent-de-Paul,46.838251,-71.22977390000001,iX Pour Bistro,46.834518,-71.228257,French Restaurant
260,Saint-Vincent-de-Paul,46.838251,-71.22977390000001,L'Intuition,46.83753327977428,-71.2237460162013,Fast Food Restaurant
261,Saint-Vincent-de-Paul,46.838251,-71.22977390000001,Pizza Le Cube,46.83447891016576,-71.22835636138916,Pizza Place
262,VillerayNortheast,45.5481165,-73.624751,Baristello & co.,45.5456,-73.627295,Café
263,VillerayNortheast,45.5481165,-73.624751,Da Lillo,45.54455818755992,-73.62800573071864,Portuguese Restaurant
264,VillerayNortheast,45.5481165,-73.624751,Bánh mì Saigon,45.545522826874354,-73.62706820508097,Vietnamese Restaurant
265,VillerayNortheast,45.5481165,-73.624751,Subway,45.549482924412416,-73.62186596633194,Sandwich Place
266,VillerayNortheast,45.5481165,-73.624751,A&W Canada,45.549867,-73.629494,Fast Food Restaurant
267,VillerayNortheast,45.5481165,-73.624751,Imperio,45.54972775928393,-73.62188709652914,Portuguese Restaurant
268,VillerayNortheast,45.5481165,-73.624751,United burger,45.546295,-73.625972,Burger Joint
269,VillerayNortheast,45.5481165,-73.624751,Corvette Express,45.54585684052178,-73.62673753524182,Fast Food Restaurant
270,VillerayNortheast,45.5481165,-73.624751,Restaurant Mylys,45.545703151809725,-73.62678275671915,Vietnamese Restaurant
271,VillerayNortheast,45.5481165,-73.624751,Pinocchio,45.545336389044934,-73.62574756505177,Café
272,VillerayNortheast,45.5481165,-73.624751,Ogo Sushi,45.54496641659324,-73.62745758638432,Sushi Restaurant
273,VillerayNortheast,45.5481165,-73.624751,Monsieur Hot Dog,45.544787791856976,-73.62177484683971,Fast Food Restaurant
274,VillerayNortheast,45.5481165,-73.624751,Québec Déli,45.54427501619504,-73.62807204970768,Diner
275,L'Île-Des-Soeurs,45.4622419,-73.54631529999999,Cabane à Sucre Dupuis,45.461212,-73.544476,Comfort Food Restaurant
276,L'Île-Des-Soeurs,45.4622419,-73.54631529999999,Hosteria,45.46432012811322,-73.55184079956926,Italian Restaurant
277,Ville Émard,45.45587159999999,-73.59822079999998,Pizza Nino,45.4530125,-73.5939225,Italian Restaurant
278,Ville Émard,45.45587159999999,-73.59822079999998,Subway,45.45673882949125,-73.59557804096062,Sandwich Place
279,Ville Émard,45.45587159999999,-73.59822079999998,Restaurant Deli Green Stop,45.45701188351212,-73.59533800397128,Breakfast Spot
280,Ville Émard,45.45587159999999,-73.59822079999998,Chez Ping,45.45665562800265,-73.59502546684625,Chinese Restaurant
281,Montréal-NordNorth,45.5016889,-73.567256,The Keg Steakhouse & Bar,45.50072988372419,-73.56897123862294,Steakhouse
282,Montréal-NordNorth,45.5016889,-73.567256,Escondite,45.50304462383894,-73.5678883120217,Taco Place
283,Montréal-NordNorth,45.5016889,-73.567256,Albert Bistro,45.50218789145818,-73.56453833331517,Bistro
284,Montréal-NordNorth,45.5016889,-73.567256,Il Focolaio,45.504009,-73.568213,Pizza Place
285,Montréal-NordNorth,45.5016889,-73.567256,Jatoba,45.50337547227794,-73.56741364411731,Restaurant
286,Montréal-NordNorth,45.5016889,-73.567256,Time Out Market Montréal,45.5029943,-73.5701601,Restaurant
287,Montréal-NordNorth,45.5016889,-73.567256,Five Guys,45.50261380459376,-73.57016891407007,Burger Joint
288,Montréal-NordNorth,45.5016889,-73.567256,La Habanera,45.50315442179302,-73.56822342046142,Cuban Restaurant
289,Montréal-NordNorth,45.5016889,-73.567256,Rosélys,45.499829606069966,-73.56871829355023,Breakfast Spot
290,Montréal-NordNorth,45.5016889,-73.567256,Première Moisson,45.500508463389245,-73.56752128801085,Bakery
291,Montréal-NordNorth,45.5016889,-73.567256,Venice,45.502265580070045,-73.56457922456107,Hawaiian Restaurant
292,Montréal-NordNorth,45.5016889,-73.567256,Le Léman,45.50229991610567,-73.56809639062502,Swiss Restaurant
293,Montréal-NordNorth,45.5016889,-73.567256,Mandy's,45.50382272622568,-73.56874816088768,Salad Place
294,Montréal-NordNorth,45.5016889,-73.567256,Foodchain,45.50182130180153,-73.57081145353213,Vegetarian / Vegan Restaurant
295,Montréal-NordNorth,45.5016889,-73.567256,Vargas Steakhouse & Sushi,45.50176248334481,-73.56725901445657,Steakhouse
296,Montréal-NordNorth,45.5016889,-73.567256,Jerry Ferrer,45.502485291697994,-73.56508984977313,Comfort Food Restaurant
297,Montréal-NordNorth,45.5016889,-73.567256,Dominion Square Tavern,45.50040540450307,-73.57163553893498,Gastropub
298,Montréal-NordNorth,45.5016889,-73.567256,Kréma,45.50041559505981,-73.56875739276974,Café
299,Montréal-NordNorth,45.5016889,-73.567256,Les 3 Brasseurs,45.502215950434,-73.57073904746241,Gastropub
300,Montréal-NordNorth,45.5016889,-73.567256,Reuben’s Restaurant Delicatessen,45.501916272343166,-73.5708456763873,Deli / Bodega
301,Montréal-NordNorth,45.5016889,-73.567256,Portus360,45.49979433718035,-73.56253320802755,Portuguese Restaurant
302,Montréal-NordNorth,45.5016889,-73.567256,Café Myriade,45.50054756995585,-73.5720443192742,Café
303,Montréal-NordNorth,45.5016889,-73.567256,Les Enfants Terribles,45.501618536744346,-73.56861133553981,French Restaurant
304,Montréal-NordNorth,45.5016889,-73.567256,Café Différance,45.50246234161205,-73.56267902640327,Café
305,Montréal-NordNorth,45.5016889,-73.567256,East,45.50278384822422,-73.56917148866881,Asian Restaurant
306,Montréal-NordNorth,45.5016889,-73.567256,Officina.,45.50236406880392,-73.56272679499455,Sandwich Place
307,Montréal-NordNorth,45.5016889,-73.567256,La Finca – café & bureau,45.50452048526137,-73.56311578607162,Café
308,Montréal-NordNorth,45.5016889,-73.567256,Café Parvis,45.505817,-73.569302,Café
309,Montréal-NordNorth,45.5016889,-73.567256,Sukiyaki,45.5010473781293,-73.57199675472802,Japanese Restaurant
310,Montréal-NordNorth,45.5016889,-73.567256,biirū,45.505104900801804,-73.56886654760454,Japanese Restaurant
311,Montréal-NordNorth,45.5016889,-73.567256,Tiradito,45.50454438091839,-73.5634049166857,Peruvian Restaurant
312,Montréal-NordNorth,45.5016889,-73.567256,Balsam Inn,45.50032627701981,-73.57160251984003,Gastropub
313,Montréal-NordNorth,45.5016889,-73.567256,Monsieur Restaurant + Bar,45.5047025313352,-73.56361253549095,Restaurant
314,Montréal-NordNorth,45.5016889,-73.567256,Saikō Bistrot Izakaya,45.50237579546647,-73.5647856952643,Japanese Restaurant
315,Montréal-NordNorth,45.5016889,-73.567256,Phoenix 1,45.49862472718396,-73.56954475894305,Food Truck
316,Montréal-NordNorth,45.5016889,-73.567256,Vua Sandwichs,45.504301255989574,-73.57234613439306,Sandwich Place
317,Montréal-NordNorth,45.5016889,-73.567256,Dunn's Famous,45.50047283582619,-73.5716909507309,Deli / Bodega
318,Montréal-NordNorth,45.5016889,-73.567256,Fiore Express,45.501303951532165,-73.57194492404003,Food Court
319,Montréal-NordNorth,45.5016889,-73.567256,I-sushi,45.502478183717585,-73.56265859398336,Sushi Restaurant
320,Montréal-NordNorth,45.5016889,-73.567256,A&W,45.505387,-73.567974,Fast Food Restaurant
321,Montréal-NordNorth,45.5016889,-73.567256,Miss Prêt à Manger,45.50475961823262,-73.56364812487229,Gastropub
322,Montréal-NordNorth,45.5016889,-73.567256,Café Capucine,45.50412542147414,-73.5625665677027,Café
323,Montréal-NordNorth,45.5016889,-73.567256,Fiorellino,45.503045129697306,-73.56383002459707,Italian Restaurant
324,Montréal-NordNorth,45.5016889,-73.567256,Daylight Factory,45.50295965379066,-73.56301956392093,Restaurant
325,Montréal-NordNorth,45.5016889,-73.567256,Thai Express,45.501208413839365,-73.56381801724189,Thai Restaurant
326,Montréal-NordNorth,45.5016889,-73.567256,Subway,45.50027201719909,-73.5646967757904,Sandwich Place
327,Montréal-NordNorth,45.5016889,-73.567256,Thai Express,45.49824978185231,-73.56582821663727,Thai Restaurant
328,Montréal-NordNorth,45.5016889,-73.567256,Thai Express,45.500112,-73.566522,Thai Restaurant
329,Montréal-NordNorth,45.5016889,-73.567256,Subway,45.49810873903315,-73.56600860005233,Sandwich Place
330,Montréal-NordNorth,45.5016889,-73.567256,Bagels Expressions,45.50230048751001,-73.56453374381061,Breakfast Spot
331,Montréal-NordNorth,45.5016889,-73.567256,La Prep,45.50108142746965,-73.56388846321809,Café
332,Montréal-NordNorth,45.5016889,-73.567256,Restaurant Samuel de Champlain,45.49793376359669,-73.5677103508989,Restaurant
333,Montréal-NordNorth,45.5016889,-73.567256,Ros&Lina,45.498399066924584,-73.56684951313582,Italian Restaurant
334,Montréal-NordNorth,45.5016889,-73.567256,Universel,45.50609796785074,-73.56715262384883,Breakfast Spot
335,Montréal-NordNorth,45.5016889,-73.567256,Subway,45.4990078,-73.5645609,Sandwich Place
336,Montréal-NordNorth,45.5016889,-73.567256,Subway,45.5018729,-73.5619748,Sandwich Place
337,Montréal-NordNorth,45.5016889,-73.567256,Sushi Shop,45.500112,-73.566522,Sushi Restaurant
338,Montréal-NordNorth,45.5016889,-73.567256,mccafé,45.50066638616893,-73.56657635277831,Café
339,Montréal-NordNorth,45.5016889,-73.567256,Café Tri-S-I-P (Trisip),45.500506612073636,-73.56609713048364,Sandwich Place
340,Montréal-NordNorth,45.5016889,-73.567256,Pane Vino,45.50066270351254,-73.56492338602065,Italian Restaurant
341,Montréal-NordNorth,45.5016889,-73.567256,Camion Pied De Cochon,45.50220648034576,-73.5611504707068,Food Truck
342,Montréal-NordNorth,45.5016889,-73.567256,Café du Parquet,45.50284366780622,-73.56181923918022,Café
343,Montréal-NordNorth,45.5016889,-73.567256,Valentine,45.500133,-73.565299,Fast Food Restaurant
344,Montréal-NordNorth,45.5016889,-73.567256,Foire alimentaire - Place Bonaventure - Food Court,45.50006224987296,-73.56501041203236,Food Court
345,Montréal-NordNorth,45.5016889,-73.567256,Marcello's Marché et Déli,45.49971231359496,-73.56563968445705,Deli / Bodega
346,Montréal-NordNorth,45.5016889,-73.567256,Tiki-Ming,45.4998049902187,-73.56530837110499,Chinese Restaurant
347,Montréal-NordNorth,45.5016889,-73.567256,Steak Frites St-Paul,45.502589,-73.56115,Belgian Restaurant
348,Montréal-NordNorth,45.5016889,-73.567256,La Fabrique de Bagel Montreal,45.49833701305607,-73.56663526115352,Bagel Shop
349,Montréal-NordNorth,45.5016889,-73.567256,Sushi Shop,45.500177955382334,-73.56421079042704,Sushi Restaurant
350,Montréal-NordNorth,45.5016889,-73.567256,Laitue&GO,45.499143204341486,-73.56614319043379,Salad Place
351,Montréal-NordNorth,45.5016889,-73.567256,Le Belvedere,45.499361527251466,-73.56511752155893,French Restaurant
352,Montréal-NordNorth,45.5016889,-73.567256,Hotto Doggu,45.506031,-73.567219,Japanese Restaurant
353,Montréal-NordNorth,45.5016889,-73.567256,Au Vieux Duluth,45.500195275580005,-73.56378055438543,Greek Restaurant
354,Montréal-NordNorth,45.5016889,-73.567256,Thai Express,45.500341,-73.562071,Thai Restaurant
355,Montréal-NordNorth,45.5016889,-73.567256,Le Castillon,45.49909802889719,-73.56539726257324,American Restaurant
356,Montréal-NordNorth,45.5016889,-73.567256,Second Cup,45.499022828236434,-73.56509685516357,Café
357,Montréal-NordNorth,45.5016889,-73.567256,Beniamino & Co,45.50232215365039,-73.5627366248199,Sandwich Place
358,Montréal-NordNorth,45.5016889,-73.567256,Houston Avenue Bar & Grill,45.502436,-73.562336,Restaurant
359,Montréal-NordNorth,45.5016889,-73.567256,La Prep,45.498243171102104,-73.56617176938299,Café
360,Montréal-NordNorth,45.5016889,-73.567256,Cultures,45.498175,-73.566385,Restaurant
361,Montréal-NordNorth,45.5016889,-73.567256,Vanellis,45.498175,-73.566385,Fast Food Restaurant
362,Montréal-NordNorth,45.5016889,-73.567256,La Cocina Evo,45.499568354013334,-73.56310765479962,Bistro
363,Montréal-NordNorth,45.5016889,-73.567256,Café Venezia,45.49781018873269,-73.56578954867494,Café
364,Petite-PatrieNortheast,45.5378032,-73.6015255,Isle de Garde,45.537595169920586,-73.60175338480127,Gastropub
365,Petite-PatrieNortheast,45.5378032,-73.6015255,Automne Boulangerie,45.53777068983054,-73.60164630757832,Bakery
366,Petite-PatrieNortheast,45.5378032,-73.6015255,La Maison de Mademoiselle Dumpling,45.53590695794759,-73.60251857426121,Asian Restaurant
367,Petite-PatrieNortheast,45.5378032,-73.6015255,Caffè Mille Gusti,45.53916309064169,-73.6052029587536,Café
368,Petite-PatrieNortheast,45.5378032,-73.6015255,Montréal Plaza,45.53489605480974,-73.6003535456339,Restaurant
369,Petite-PatrieNortheast,45.5378032,-73.6015255,Café Pista,45.53483591976064,-73.60429465391968,Café
370,Petite-PatrieNortheast,45.5378032,-73.6015255,Pâtes Bol,45.5363787407478,-73.60279098826217,Restaurant
371,Petite-PatrieNortheast,45.5378032,-73.6015255,Luciano,45.54027510218555,-73.60423381209371,Italian Restaurant
372,Petite-PatrieNortheast,45.5378032,-73.6015255,Ramen Plaza,45.53644529807246,-73.6036455631256,Ramen Restaurant
373,Petite-PatrieNortheast,45.5378032,-73.6015255,Poutineville,45.54062213240077,-73.59898411288988,Poutine Place
374,Petite-PatrieNortheast,45.5378032,-73.6015255,Itamea,45.539701189982374,-73.5998757332014,Japanese Restaurant
375,Petite-PatrieNortheast,45.5378032,-73.6015255,Beaubien Bagel,45.53650492927926,-73.60271884086781,Bagel Shop
376,Petite-PatrieNortheast,45.5378032,-73.6015255,L'Artizan Biztro,45.5356882296542,-73.60197800475065,Restaurant
377,Petite-PatrieNortheast,45.5378032,-73.6015255,Fixe Café Bistro,45.53434039860162,-73.59913395001605,Café
378,Petite-PatrieNortheast,45.5378032,-73.6015255,El Chalateco,45.535102259049644,-73.60404865454115,Salvadoran Restaurant
379,Petite-PatrieNortheast,45.5378032,-73.6015255,L'Express St-Zotique,45.536966302005574,-73.60727659857393,Sandwich Place
380,Petite-PatrieNortheast,45.5378032,-73.6015255,Le Jurançon,45.538983,-73.605364,French Restaurant
381,Petite-PatrieNortheast,45.5378032,-73.6015255,La Bêtise,45.53459194614732,-73.59954123346299,Tapas Restaurant
382,Petite-PatrieNortheast,45.5378032,-73.6015255,Cafellini,45.53563656707121,-73.6035872785983,Café
383,Petite-PatrieNortheast,45.5378032,-73.6015255,Les Oubliettes,45.533499,-73.601211,Café
384,Petite-PatrieNortheast,45.5378032,-73.6015255,Regal D'Asie,45.535355308567354,-73.60124585798626,Asian Restaurant
385,Petite-PatrieNortheast,45.5378032,-73.6015255,Café Chiado no.28,45.54112,-73.598113,Café
